location_id,date,temperature,pressure,humidity,cloudy,precipitation
006,2021-02-24,17.06,984.2136150234742,0.35,FALSE,FALSE
005,2022-03-25,22.46,1040.6338028169014,0.73,FALSE,FALSE
009,2022-03-21,28.4,996.0328638497652,0.55,TRUE,TRUE
008,2019-10-01,47.3,995.1408450704225,0.91,FALSE,FALSE
005,2019-07-04,73.94,984.4366197183099,0.97,FALSE,FALSE
004,2022-06-26,59.540000000000006,992.6877934272301,0.78,FALSE,FALSE
001,2019-10-13,55.22,1024.3544600938967,0.53,FALSE,FALSE
002,2022-09-06,58.82,966.5962441314554,0.95,TRUE,TRUE
008,2021-11-04,42.26,994.6948356807511,0.67,FALSE,FALSE
002,2022-08-18,63.68000000000001,991.3497652582159,0.94,TRUE,FALSE
003,2021-08-06,61.88,1003.3920187793427,0.97,FALSE,FALSE
007,2020-11-19,30.92,1040.6338028169014,0.89,FALSE,FALSE
005,2022-02-11,4.640000000000001,1025.2464788732395,0.11,TRUE,FALSE
012,2019-06-08,61.34,1032.1596244131456,0.81,FALSE,FALSE
012,2020-07-27,81.32,999.6009389671361,0.6,FALSE,FALSE
001,2019-01-23,21.2,964.8122065727699,0.96,TRUE,TRUE
003,2020-12-31,9.32,1014.7652582159625,0.43,FALSE,FALSE
010,2019-06-03,69.98,965.2582159624413,0.88,FALSE,FALSE
005,2020-02-08,21.560000000000002,1019.2253521126761,0.47,TRUE,TRUE
007,2020-09-01,53.42,1039.518779342723,0.45,FALSE,FALSE
010,2019-11-29,42.08,984.2136150234742,0.4,FALSE,FALSE
004,2019-01-23,6.440000000000001,992.4647887323944,0.3,FALSE,FALSE
010,2020-08-29,75.02,1004.2840375586854,0.94,TRUE,FALSE
013,2019-04-12,52.16,971.056338028169,0.89,TRUE,TRUE
012,2019-10-05,55.76,1041.5258215962442,0.51,FALSE,FALSE
004,2022-06-19,62.06,988.4507042253521,0.86,FALSE,FALSE
002,2022-06-21,76.28,1032.8286384976525,0.66,FALSE,FALSE
006,2021-02-01,9.86,1033.4976525821596,0.63,TRUE,FALSE
008,2021-05-14,66.02,1005.3990610328639,0.91,TRUE,TRUE
004,2022-01-31,4.279999999999998,979.7535211267606,0,FALSE,FALSE
011,2021-05-01,66.38,1031.7136150234742,0.78,TRUE,FALSE
002,2019-11-13,29.66,1011.8661971830986,0.69,TRUE,TRUE
005,2019-06-21,72.5,1004.7300469483569,0.99,TRUE,TRUE
007,2022-08-17,62.06,987.5586854460093,1,FALSE,FALSE
005,2022-01-03,12.920000000000002,1035.9507042253522,0.11,FALSE,FALSE
003,2022-03-23,20.84,968.1572769953052,0.85,TRUE,TRUE
013,2021-02-06,6.620000000000001,990.2347417840375,0.53,FALSE,FALSE
007,2020-04-24,30.02,995.8098591549295,0.19,TRUE,FALSE
012,2019-06-12,79.34,960.575117370892,0.91,TRUE,TRUE
011,2022-03-09,33.26,960.7981220657277,0.76,TRUE,TRUE
009,2019-05-02,62.42,961.6901408450705,1,FALSE,FALSE
012,2020-09-07,56.84,1002.5,0.46,FALSE,FALSE
005,2020-08-14,55.58,1020.3403755868544,0.52,FALSE,FALSE
011,2022-05-03,62.6,1016.3262910798122,0.8,FALSE,FALSE
007,2022-08-08,61.34,978.8615023474179,0.81,TRUE,TRUE
005,2020-03-26,17.6,979.5305164319249,0,TRUE,TRUE
006,2021-03-26,19.04,1016.5492957746479,0.18,FALSE,FALSE
003,2019-01-25,24.439999999999998,977.0774647887324,0.89,TRUE,TRUE
001,2021-05-05,53.24,989.7887323943662,0.95,TRUE,TRUE
008,2021-08-06,60.980000000000004,991.7957746478874,0.94,TRUE,FALSE
002,2021-02-24,5.899999999999999,996.4788732394367,0,TRUE,FALSE
012,2020-07-06,73.94,1031.4906103286385,0.93,TRUE,FALSE
002,2021-02-12,22.1,973.5093896713615,0.08,FALSE,FALSE
005,2019-04-11,46.04,987.7816901408451,1,FALSE,FALSE
004,2020-07-28,65.84,1006.9600938967136,1,TRUE,TRUE
013,2021-09-25,58.46,1020.5633802816901,0.77,FALSE,FALSE
009,2022-06-04,75.74000000000001,980.1995305164319,0.85,FALSE,FALSE
008,2022-03-08,26.060000000000002,1030.1525821596244,0.86,FALSE,FALSE
012,2020-08-15,72.5,994.2488262910798,0.94,TRUE,FALSE
002,2021-03-09,34.34,1027.2535211267605,0.87,FALSE,FALSE
004,2019-07-13,73.22,1038.6267605633802,0.89,FALSE,FALSE
012,2022-08-04,67.64,995.586854460094,0.96,TRUE,FALSE
012,2020-06-16,61.16,1006.9600938967136,0.96,FALSE,FALSE
010,2022-05-28,51.26,976.1854460093897,0.56,FALSE,FALSE
008,2021-08-08,68.9,1023.2394366197183,0.98,FALSE,FALSE
005,2022-10-24,45.68,959.0140845070423,0.63,TRUE,TRUE
006,2019-03-22,27.68,984.2136150234742,0.98,TRUE,TRUE
001,2021-11-06,41.54,1010.0821596244132,0.68,FALSE,FALSE
013,2019-05-16,48.74,1037.2887323943662,0.99,TRUE,FALSE
008,2019-10-12,41,960.3521126760563,1,TRUE,TRUE
010,2022-08-26,69.25999999999999,964.3661971830986,0.91,TRUE,TRUE
003,2019-07-02,83.84,982.206572769953,0.99,FALSE,FALSE
006,2021-06-27,57.74,1024.3544600938967,0.99,TRUE,FALSE
008,2019-05-11,62.96,971.5023474178404,0.75,FALSE,FALSE
001,2021-04-07,41.18,964.3661971830986,0.94,TRUE,TRUE
006,2020-11-18,24.439999999999998,1019.8943661971831,0.93,TRUE,TRUE
013,2021-08-28,58.1,966.1502347417841,0.71,TRUE,TRUE
004,2022-02-24,18.5,981.9835680751173,0.08,FALSE,FALSE
010,2021-11-01,41.9,1007.8521126760563,0.63,TRUE,TRUE
010,2022-05-29,63.5,1023.0164319248827,0.83,FALSE,FALSE
013,2019-09-09,71.06,984.4366197183099,0.53,TRUE,FALSE
003,2020-05-23,65.66,1039.2957746478874,0.86,TRUE,FALSE
001,2021-10-24,54.86,959.6830985915493,0.34,FALSE,FALSE
001,2021-08-20,69.25999999999999,1028.368544600939,0.92,FALSE,FALSE
010,2019-05-10,64.22,985.1056338028169,0.97,TRUE,TRUE
010,2021-08-03,72.32,964.5892018779343,0.86,FALSE,FALSE
006,2021-03-25,28.759999999999998,1021.4553990610328,0.98,TRUE,TRUE
009,2019-01-23,13.459999999999997,1039.7417840375588,0.64,TRUE,FALSE
012,2022-07-29,67.64,977.3004694835681,0.98,TRUE,TRUE
009,2021-05-07,58.46,1044.424882629108,0.88,TRUE,FALSE
004,2020-12-11,21.2,1027.030516431925,0.43,TRUE,FALSE
004,2020-08-31,63.5,1042.4178403755868,0.82,TRUE,FALSE
004,2019-05-28,60.620000000000005,1008.075117370892,0.62,FALSE,FALSE
004,2019-06-19,73.03999999999999,978.1924882629108,0.93,TRUE,TRUE
007,2020-04-27,33.08,1014.5422535211268,0.71,TRUE,TRUE
004,2021-02-05,3.1999999999999993,1034.1666666666667,0.91,FALSE,FALSE
005,2022-07-02,64.94,1000.2699530516431,0.74,FALSE,FALSE
008,2022-07-18,65.66,965.7042253521126,0.81,TRUE,TRUE
008,2019-04-22,49.28,1010.5281690140845,0.93,FALSE,FALSE
012,2020-05-28,50.36,964.3661971830986,0.98,FALSE,FALSE
009,2021-08-13,63.86,985.5516431924883,0.83,FALSE,FALSE
007,2021-05-28,51.8,999.1549295774648,1,FALSE,FALSE
013,2019-05-30,51.620000000000005,963.0281690140845,0.79,TRUE,TRUE
011,2021-10-14,46.4,1013.8732394366198,0.86,FALSE,FALSE
013,2021-05-08,67.46000000000001,990.4577464788732,1,TRUE,TRUE
011,2021-03-26,40.28,978.1924882629108,0.6,FALSE,FALSE
004,2019-05-20,66.56,981.0915492957746,0.75,FALSE,FALSE
005,2022-10-19,44.96,984.2136150234742,0.9,TRUE,FALSE
007,2021-04-11,28.94,965.0352112676056,0.94,TRUE,TRUE
005,2021-01-15,15.8,975.5164319248827,0.8,FALSE,FALSE
012,2021-05-14,70.7,1015.4342723004695,0.99,FALSE,FALSE
013,2019-02-09,22.82,1043.086854460094,0.2,FALSE,FALSE
010,2020-09-05,70.52,967.7112676056338,0.77,TRUE,TRUE
001,2022-06-25,72.86,1032.1596244131456,0.81,FALSE,FALSE
010,2022-10-16,57.019999999999996,1038.1807511737088,0.95,FALSE,FALSE
007,2019-02-16,10.940000000000001,977.3004694835681,0,TRUE,TRUE
007,2020-09-29,58.82,975.0704225352113,1,TRUE,TRUE
003,2019-01-31,11.3,988.4507042253521,0.93,TRUE,FALSE
009,2019-12-04,27.68,980.1995305164319,0.86,TRUE,TRUE
005,2021-10-01,47.84,1000.7159624413146,0.74,TRUE,TRUE
009,2021-08-12,63.86,997.3708920187794,0.86,FALSE,FALSE
010,2019-01-11,11.84,977.5234741784037,0.98,TRUE,TRUE
010,2020-01-21,10.219999999999999,982.6525821596244,0,FALSE,FALSE
001,2021-03-15,37.04,1007.8521126760563,0.53,FALSE,FALSE
012,2020-03-27,42.8,1027.030516431925,0.92,FALSE,FALSE
001,2020-08-03,74.30000000000001,1035.7276995305165,0.89,FALSE,FALSE
012,2021-07-23,66.74000000000001,1031.9366197183099,0.9,FALSE,FALSE
002,2022-04-27,38.480000000000004,974.4014084507043,0.97,TRUE,TRUE
008,2020-08-01,69.44,978.1924882629108,0.95,FALSE,FALSE
013,2020-11-20,38.3,1045.9859154929577,0.34,FALSE,FALSE
013,2021-02-24,9.32,1026.5845070422536,0.5,FALSE,FALSE
006,2021-08-09,58.82,1019.8943661971831,0.93,FALSE,FALSE
003,2021-10-18,40.46,1001.3849765258216,0.59,FALSE,FALSE
001,2020-11-28,37.76,997.1478873239437,0.99,TRUE,TRUE
009,2021-10-16,38.480000000000004,1021.0093896713615,0.85,TRUE,TRUE
009,2022-07-29,85.46000000000001,985.9976525821596,0.76,FALSE,FALSE
010,2019-01-24,21.2,1012.981220657277,0,FALSE,FALSE
006,2022-02-02,18.86,1001.3849765258216,0.84,TRUE,TRUE
005,2020-05-26,52.519999999999996,970.8333333333334,0.77,FALSE,FALSE
007,2022-04-08,42.44,980.868544600939,1,FALSE,FALSE
009,2022-09-24,66.74000000000001,969.0492957746479,0.67,FALSE,FALSE
004,2020-04-15,46.22,1039.518779342723,0.99,FALSE,FALSE
013,2021-04-15,48.74,1022.3474178403756,0.9,FALSE,FALSE
012,2020-03-06,40.82,1017.4413145539907,0.24,FALSE,FALSE
005,2021-02-03,2.3000000000000007,1023.462441314554,0.38,FALSE,FALSE
005,2020-01-20,11.3,1035.7276995305165,0,FALSE,FALSE
002,2022-07-13,80.78,968.6032863849765,0.98,TRUE,TRUE
005,2020-07-17,79.52,992.2417840375587,0.97,TRUE,TRUE
013,2019-03-13,38.3,991.7957746478874,0.8,TRUE,FALSE
010,2020-11-12,34.34,1030.1525821596244,0.9,TRUE,FALSE
005,2019-04-21,40.1,969.4953051643192,0.48,TRUE,TRUE
011,2021-08-31,71.6,1032.605633802817,1,FALSE,FALSE
004,2022-07-01,72.32,995.3638497652582,0.89,FALSE,FALSE
006,2021-06-05,52.519999999999996,987.3356807511738,0.96,TRUE,TRUE
008,2022-02-24,21.92,969.0492957746479,0.66,FALSE,FALSE
013,2019-11-03,29.3,965.0352112676056,0.88,FALSE,FALSE
007,2022-06-24,59.18,976.631455399061,0.51,FALSE,FALSE
004,2021-08-05,70.16,1040.4107981220657,0.48,FALSE,FALSE
007,2019-07-05,57.379999999999995,967.0422535211268,0.83,FALSE,FALSE
006,2020-01-07,8.420000000000002,987.5586854460093,0.1,FALSE,FALSE
007,2020-05-14,51.8,1048.8849765258217,0.61,TRUE,FALSE
013,2022-07-06,79.16,975.5164319248827,0.8,FALSE,TRUE
006,2022-06-18,59.36,1028.368544600939,0.94,FALSE,FALSE
008,2019-10-08,41,1016.3262910798122,0.81,TRUE,TRUE
001,2021-12-20,24.8,1031.2676056338028,0,FALSE,FALSE
010,2022-09-01,61.519999999999996,997.8169014084507,0.99,TRUE,FALSE
012,2021-04-27,40.1,969.9413145539907,0.9,FALSE,FALSE
002,2019-12-08,19.759999999999998,987.112676056338,0.12,FALSE,FALSE
002,2022-02-06,16.52,1021.9014084507043,0,FALSE,FALSE
011,2021-12-23,24.98,970.1643192488262,0.98,TRUE,TRUE
003,2021-08-10,71.24000000000001,1019.8943661971831,0.96,FALSE,FALSE
003,2020-11-02,42.08,968.3802816901408,0.98,TRUE,TRUE
004,2022-04-27,42.8,976.8544600938967,0.99,TRUE,TRUE
005,2019-06-23,70.88,1003.6150234741784,0.91,TRUE,TRUE
010,2021-10-06,45.14,1036.3967136150234,0.99,FALSE,FALSE
007,2021-09-19,56.120000000000005,1016.1032863849765,0.92,TRUE,TRUE
008,2022-07-20,72.32,987.3356807511738,0.6,FALSE,FALSE
007,2020-11-16,35.78,1019.4483568075118,0.88,TRUE,TRUE
013,2022-03-07,36.14,969.9413145539907,1,TRUE,TRUE
003,2020-08-03,65.30000000000001,972.8403755868544,1,TRUE,TRUE
013,2019-04-10,50.72,963.2511737089202,0.93,TRUE,TRUE
003,2020-06-24,69.98,958.7910798122066,0.91,TRUE,TRUE
007,2020-11-20,28.94,991.7957746478874,0.98,TRUE,FALSE
005,2019-10-07,47.84,990.6807511737089,0.72,FALSE,FALSE
012,2022-02-12,18.68,1010.5281690140845,0.62,FALSE,FALSE
002,2019-08-09,73.03999999999999,966.5962441314554,0.95,TRUE,TRUE
005,2019-01-29,12.2,1017.4413145539907,0.84,FALSE,FALSE
011,2021-02-25,19.939999999999998,1007.8521126760563,0.41,FALSE,FALSE
005,2021-06-01,62.06,965.0352112676056,0.95,TRUE,TRUE
006,2019-08-16,68.72,971.5023474178404,0.86,FALSE,FALSE
008,2020-10-16,55.76,996.924882629108,0.91,TRUE,FALSE
010,2020-04-03,41.72,967.7112676056338,0.87,TRUE,TRUE
012,2020-03-30,42.620000000000005,1003.3920187793427,0.22,FALSE,FALSE
003,2019-01-15,9.14,992.9107981220657,0,FALSE,FALSE
013,2020-01-18,12.559999999999999,971.056338028169,0.34,FALSE,FALSE
009,2020-12-03,11.3,1024.5774647887324,0,TRUE,FALSE
002,2021-10-17,38.84,968.1572769953052,0.9,TRUE,TRUE
007,2019-03-10,27.5,961.913145539906,0.45,FALSE,FALSE
012,2019-08-27,64.4,988.2276995305165,0.82,TRUE,FALSE
007,2019-04-26,29.66,1005.1760563380282,0.97,TRUE,TRUE
010,2019-01-14,17.240000000000002,984.6596244131456,0.24,TRUE,FALSE
012,2019-11-19,34.52,1037.7347417840376,0.54,FALSE,FALSE
006,2019-07-16,67.64,962.8051643192488,0.91,TRUE,TRUE
005,2019-04-06,40.64,1041.7488262910797,0.72,FALSE,FALSE
013,2020-05-22,65.84,1039.2957746478874,0.67,FALSE,FALSE
011,2019-05-22,68.72,957.6760563380282,0.9,TRUE,TRUE
003,2021-07-06,69.08000000000001,983.3215962441315,0.95,FALSE,FALSE
001,2020-06-25,62.06,1043.086854460094,0.9,FALSE,TRUE
003,2022-08-15,67.82,1021.0093896713615,0.98,FALSE,FALSE
005,2021-04-12,34.34,1000.7159624413146,0.03,TRUE,FALSE
013,2019-03-05,35.42,1010.5281690140845,0.38,FALSE,TRUE
009,2020-11-12,39.56,982.8755868544602,1,TRUE,TRUE
009,2019-10-13,39.92,1040.856807511737,0.04,FALSE,FALSE
013,2019-08-12,77.9,985.5516431924883,0.83,TRUE,FALSE
002,2022-10-25,49.46,965.9272300469484,0.99,TRUE,TRUE
003,2020-12-03,14.36,965.9272300469484,0.54,FALSE,FALSE
006,2021-02-11,18.68,999.6009389671361,0,FALSE,FALSE
006,2020-09-10,55.58,1037.0657276995305,0.88,FALSE,FALSE
009,2020-11-14,31.46,987.112676056338,0.56,FALSE,FALSE
003,2020-01-06,5.539999999999999,998.7089201877934,0.03,TRUE,TRUE
007,2020-08-01,60.980000000000004,967.2652582159625,0.99,TRUE,TRUE
011,2019-12-28,24.439999999999998,992.4647887323944,0.94,TRUE,TRUE
001,2019-08-07,61.7,1034.3896713615022,0.96,FALSE,FALSE
009,2020-08-25,69.08000000000001,1004.7300469483569,0.86,FALSE,FALSE
010,2021-11-18,35.78,1000.0469483568075,0.65,FALSE,FALSE
002,2020-05-11,59.540000000000006,961.0211267605633,0.87,FALSE,FALSE
012,2022-05-01,66.2,997.3708920187794,0.82,FALSE,FALSE
002,2019-09-10,53.96,997.3708920187794,0.44,FALSE,FALSE
002,2020-06-20,66.56,1011.4201877934272,0.81,FALSE,FALSE
003,2019-04-16,52.879999999999995,972.3943661971831,0.73,TRUE,TRUE
011,2019-03-07,25.52,1022.3474178403756,0.15,FALSE,FALSE
004,2022-03-31,31.1,1014.3192488262911,0.98,TRUE,TRUE
002,2020-01-14,15.98,1031.7136150234742,0,TRUE,FALSE
012,2022-01-07,21.560000000000002,959.6830985915493,0.62,TRUE,TRUE
004,2021-12-02,11.84,1040.4107981220657,0.75,FALSE,FALSE
001,2021-07-31,63.14,975.7394366197183,1,TRUE,FALSE
010,2019-09-27,60.980000000000004,983.0985915492957,0.78,TRUE,FALSE
011,2022-07-04,77.53999999999999,993.8028169014085,1,TRUE,FALSE
012,2019-01-05,21.740000000000002,991.5727699530516,0.67,FALSE,FALSE
005,2022-08-02,72.32,987.5586854460093,0.7,FALSE,FALSE
010,2019-04-24,53.24,979.7535211267606,0.9,FALSE,FALSE
009,2020-12-29,24.439999999999998,1010.9741784037559,0,FALSE,FALSE
012,2021-02-20,19.58,1041.5258215962442,0.57,TRUE,FALSE
009,2020-10-15,42.44,1043.9788732394366,0.83,TRUE,FALSE
013,2020-03-08,33.08,1038.6267605633802,0.84,TRUE,TRUE
006,2019-02-08,7.52,1027.9225352112676,0.97,TRUE,FALSE
009,2020-10-07,45.32,963.6971830985915,0.56,TRUE,TRUE
004,2021-04-01,29.3,1018.556338028169,0.14,FALSE,FALSE
005,2019-10-12,42.26,960.7981220657277,0.89,TRUE,TRUE
001,2021-04-28,37.94,992.4647887323944,0.98,TRUE,FALSE
013,2019-01-02,12.559999999999999,989.3427230046948,0.97,TRUE,TRUE
008,2022-03-14,37.04,971.5023474178404,0.76,FALSE,FALSE
006,2022-07-13,72.32,981.537558685446,0.87,TRUE,FALSE
012,2021-05-22,48.019999999999996,972.3943661971831,0.54,FALSE,FALSE
001,2021-10-30,56.84,996.255868544601,0.94,FALSE,FALSE
012,2022-08-09,63.68000000000001,970.6103286384977,0.96,FALSE,FALSE
002,2020-04-10,50.900000000000006,1022.1244131455398,0.89,FALSE,FALSE
011,2021-10-10,40.28,1023.462441314554,0.74,FALSE,FALSE
013,2020-08-25,66.74000000000001,972.3943661971831,0.55,FALSE,FALSE
004,2022-08-02,55.400000000000006,1039.7417840375588,0.86,TRUE,FALSE
003,2022-09-02,55.22,990.9037558685446,0.96,FALSE,FALSE
004,2021-04-04,52.7,999.8239436619718,0.55,FALSE,FALSE
004,2020-10-17,48.92,1012.5352112676056,0.69,TRUE,FALSE
007,2020-10-17,45.86,1046.2089201877934,0.65,FALSE,FALSE
003,2021-01-25,20.84,1009.1901408450705,0,FALSE,FALSE
012,2022-06-23,61.88,980.1995305164319,0.84,TRUE,TRUE
002,2022-03-21,41,1036.3967136150234,0.35,FALSE,FALSE
003,2022-02-19,19.04,957.2300469483569,0.18,FALSE,FALSE
010,2019-03-22,39.019999999999996,1014.5422535211268,0.74,FALSE,FALSE
003,2019-08-28,66.2,1028.8145539906104,0.59,FALSE,FALSE
009,2022-01-01,16.88,982.8755868544602,0.1,FALSE,FALSE
013,2021-06-02,67.1,993.1338028169014,0.69,FALSE,FALSE
007,2020-04-18,41.72,970.387323943662,1,TRUE,TRUE
009,2019-02-05,17.6,992.6877934272301,0,TRUE,TRUE
005,2019-05-17,64.22,1028.8145539906104,0.95,FALSE,FALSE
004,2020-01-11,-0.03999999999999915,992.9107981220657,0,FALSE,FALSE
007,2019-12-09,21.92,1023.9084507042254,0.55,FALSE,FALSE
003,2019-10-11,53.24,968.1572769953052,0.89,FALSE,FALSE
011,2021-05-18,62.78,1000.9389671361503,0.94,FALSE,FALSE
009,2019-04-19,47.480000000000004,994.0258215962441,0.94,TRUE,TRUE
005,2019-03-09,19.58,1038.1807511737088,0.8,FALSE,FALSE
007,2022-06-16,52.879999999999995,971.056338028169,0.68,FALSE,FALSE
011,2022-10-30,56.120000000000005,978.8615023474179,0.87,FALSE,FALSE
004,2021-04-21,46.4,1010.7511737089202,0.73,FALSE,FALSE
009,2020-05-17,65.12,1043.5328638497654,0.97,FALSE,FALSE
005,2022-03-09,29.3,975.5164319248827,0.32,TRUE,TRUE
011,2021-12-12,22.64,1006.7370892018779,0.62,FALSE,TRUE
005,2022-01-16,4.099999999999998,992.9107981220657,0.2,FALSE,FALSE
001,2021-02-27,21.02,1002.0539906103286,0.18,FALSE,FALSE
002,2021-06-06,57.379999999999995,1004.5070422535211,0.98,FALSE,FALSE
005,2020-12-27,10.04,1000.2699530516431,0.56,FALSE,FALSE
009,2021-08-25,63.31999999999999,988.8967136150235,0.6,FALSE,FALSE
007,2021-08-22,64.75999999999999,1009.1901408450705,0.89,TRUE,FALSE
004,2021-06-09,57.74,1027.6995305164319,0.78,FALSE,FALSE
004,2019-10-17,39.2,966.8192488262911,0.73,TRUE,TRUE
008,2021-08-20,74.12,1035.0586854460093,0.93,FALSE,FALSE
006,2020-12-14,10.04,1004.0610328638497,0.2,FALSE,FALSE
003,2022-06-29,64.4,976.4084507042254,0.54,FALSE,FALSE
011,2022-10-20,48.92,993.1338028169014,0.89,TRUE,TRUE
003,2022-10-26,37.94,963.0281690140845,0.57,FALSE,FALSE
013,2021-04-07,35.24,964.3661971830986,0.77,FALSE,FALSE
009,2021-08-24,80.24000000000001,1012.5352112676056,0.77,FALSE,FALSE
001,2021-08-07,75.2,1021.0093896713615,0.87,TRUE,TRUE
010,2019-10-10,44.06,1006.7370892018779,0.95,FALSE,FALSE
006,2019-04-25,48.92,981.7605633802817,0.97,TRUE,TRUE
002,2022-04-26,39.2,996.924882629108,0.46,FALSE,FALSE
008,2019-12-19,15.8,982.8755868544602,0.11,TRUE,TRUE
013,2021-08-11,73.22,978.8615023474179,0.98,FALSE,FALSE
005,2020-04-23,37.94,986.8896713615023,0.39,FALSE,FALSE
012,2019-01-02,15.8,1010.5281690140845,0.97,TRUE,FALSE
007,2019-02-04,13.64,1016.5492957746479,0.88,TRUE,FALSE
013,2019-10-29,37.04,1019.2253521126761,0.73,FALSE,FALSE
008,2021-01-12,13.099999999999998,1012.981220657277,0.99,TRUE,TRUE
004,2020-12-08,22.82,965.481220657277,0.45,FALSE,FALSE
013,2020-03-02,31.28,1027.4765258215962,0.87,TRUE,FALSE
007,2021-07-02,61.34,1027.6995305164319,0.57,FALSE,FALSE
006,2020-11-30,18.5,960.575117370892,0.92,TRUE,TRUE
005,2021-08-26,54.32,980.868544600939,0.55,FALSE,FALSE
008,2019-08-13,72.5,1003.6150234741784,0.89,TRUE,TRUE
012,2021-06-13,77.9,1027.2535211267605,0.55,FALSE,FALSE
008,2020-06-30,62.78,963.2511737089202,0.89,TRUE,FALSE
005,2021-11-01,24.259999999999998,1014.7652582159625,0.43,TRUE,TRUE
013,2022-07-09,67.82,971.5023474178404,0.6,FALSE,FALSE
009,2020-11-29,36.32,961.0211267605633,0.99,TRUE,TRUE
004,2022-04-08,48.56,1001.6079812206573,0.8,FALSE,FALSE
013,2021-06-22,56.66,1031.9366197183099,0.92,FALSE,FALSE
007,2019-12-27,16.340000000000003,1009.8591549295775,0,TRUE,TRUE
013,2022-08-24,57.379999999999995,997.3708920187794,1,TRUE,FALSE
013,2021-06-01,71.24000000000001,961.6901408450705,0.83,FALSE,FALSE
007,2020-10-30,37.22,974.4014084507043,0.77,FALSE,FALSE
013,2021-01-03,20.84,1014.3192488262911,0.77,TRUE,FALSE
012,2019-04-20,51.26,995.8098591549295,0.71,FALSE,FALSE
005,2019-09-22,54.5,981.0915492957746,0.86,FALSE,FALSE
009,2020-11-09,42.980000000000004,1035.0586854460093,0.5,FALSE,FALSE
006,2022-06-24,64.75999999999999,1013.8732394366198,0.88,FALSE,FALSE
009,2021-09-07,55.22,1029.2605633802816,0.84,FALSE,FALSE
012,2020-08-19,73.58000000000001,1010.5281690140845,0.67,FALSE,TRUE
013,2022-03-27,39.38,997.8169014084507,0.99,TRUE,TRUE
001,2019-08-03,75.02,1016.1032863849765,1,FALSE,FALSE
005,2021-05-01,48.019999999999996,1009.8591549295775,0.55,FALSE,FALSE
004,2021-05-21,58.1,979.3075117370892,0.82,TRUE,TRUE
005,2020-06-12,53.42,1031.9366197183099,0.6,FALSE,TRUE
008,2020-04-10,52.879999999999995,1036.3967136150234,0.92,FALSE,FALSE
006,2020-11-07,24.98,1037.0657276995305,0.94,TRUE,FALSE
003,2021-02-02,5.18,1033.274647887324,0.92,TRUE,FALSE
003,2020-03-19,39.2,1033.0516431924882,0.99,FALSE,FALSE
013,2020-02-17,20.479999999999997,1025.9154929577464,0,FALSE,FALSE
006,2021-03-12,36.5,1029.4835680751173,0.89,TRUE,FALSE
012,2019-06-29,79.16,983.0985915492957,0.89,FALSE,FALSE
011,2022-07-13,78.98,1035.7276995305165,0.98,TRUE,FALSE
001,2021-06-12,74.30000000000001,959.4600938967136,0.89,FALSE,FALSE
010,2019-10-18,57.019999999999996,1039.0727699530516,0.82,TRUE,FALSE
012,2021-12-05,20.84,964.5892018779343,0.99,TRUE,TRUE
001,2020-11-20,35.96,1014.3192488262911,0.91,TRUE,TRUE
010,2021-02-20,23,979.5305164319249,0.65,TRUE,TRUE
010,2021-08-12,75.38,970.1643192488262,1,FALSE,FALSE
001,2022-10-30,52.34,975.7394366197183,0.82,TRUE,TRUE
013,2020-02-21,22.64,1033.943661971831,0.85,FALSE,FALSE
005,2019-02-06,20.84,1016.9953051643192,0.52,FALSE,FALSE
007,2020-12-18,21.560000000000002,1007.1830985915493,0.6,TRUE,TRUE
002,2019-05-01,66.74000000000001,1000.0469483568075,0.93,FALSE,FALSE
003,2019-05-11,53.06,977.3004694835681,0.85,FALSE,FALSE
005,2022-08-13,64.75999999999999,989.5657276995305,0.74,FALSE,FALSE
001,2021-12-04,17.96,1041.0798122065728,0.04,TRUE,FALSE
006,2021-10-17,37.04,967.4882629107981,0.75,FALSE,FALSE
001,2022-06-10,70.34,993.3568075117371,0.83,FALSE,FALSE
009,2019-03-09,21.92,1016.7723004694835,0.66,FALSE,FALSE
003,2019-03-13,23.36,974.62441314554,0.4,FALSE,FALSE
004,2019-03-25,30.02,1022.1244131455398,0.79,TRUE,FALSE
007,2021-04-18,33.98,1017.6643192488262,0.45,FALSE,FALSE
013,2021-08-01,58.82,973.7323943661971,0.97,TRUE,TRUE
004,2021-08-15,64.75999999999999,971.2793427230047,0.9,TRUE,TRUE
005,2019-03-14,33.08,1025.2464788732395,0.81,FALSE,FALSE
012,2020-11-27,32.18,1023.462441314554,0.94,TRUE,TRUE
005,2022-02-13,13.64,1006.5140845070423,0.3,TRUE,TRUE
009,2021-05-12,47.120000000000005,993.3568075117371,0.71,FALSE,FALSE
013,2019-02-15,17.78,1004.7300469483569,0.44,FALSE,FALSE
009,2022-05-16,57.74,1026.3615023474179,0.82,TRUE,FALSE
007,2019-09-07,58.64,971.2793427230047,0.92,TRUE,TRUE
010,2021-03-29,26.78,965.481220657277,0.13,FALSE,FALSE
007,2020-08-08,69.25999999999999,991.7957746478874,0.95,FALSE,FALSE
006,2021-12-25,17.42,1037.9577464788733,1,FALSE,FALSE
008,2022-01-07,14.54,1001.6079812206573,0.48,FALSE,FALSE
002,2020-03-07,38.480000000000004,983.7676056338028,0.96,TRUE,TRUE
011,2019-05-13,51.8,990.6807511737089,0.61,FALSE,FALSE
013,2019-04-18,39.38,994.6948356807511,1,TRUE,FALSE
